id,period,lfp,black,educ,age,agesq,kids,hinc,per1,per2,per3,per4,per5,lhinc
73,2,1,0,12,54,2916,0,6345.0679,0,1,0,0,0,8.7554331
73,3,1,0,12,54,2916,0,4681.1172,0,0,1,0,0,8.451292
73,4,1,0,12,54,2916,0,4081.2183,0,0,0,1,0,8.3141508
73,5,1,0,12,54,2916,0,3891.8418,0,0,0,0,1,8.2666378
74,1,1,0,13,20,400,1,1491.0342,1,0,0,0,0,7.3072252
74,2,1,0,13,20,400,1,1546.351,0,1,0,0,0,7.3436532
74,3,0,0,13,20,400,1,1436.4292,0,0,1,0,0,7.2699156
74,4,0,0,13,20,400,1,1421.5551,0,0,0,1,0,7.2595067
74,5,0,0,13,20,400,1,1489.7493,0,0,0,0,1,7.3063631
75,1,1,0,14,31,961,3,2408.8594,1,0,0,0,0,7.7869086
75,2,1,0,14,31,961,3,2171.2334,0,1,0,0,0,7.6830506
75,3,1,0,14,31,961,3,2067.2175,0,0,1,0,0,7.6339588
75,4,1,0,14,31,961,3,2402.4585,0,0,0,1,0,7.7842479
75,5,1,0,14,31,961,3,3197.4485,0,0,0,0,1,8.0701084
76,1,1,0,16,38,1444,0,1642.6226,1,0,0,0,0,7.4040494
76,2,1,0,16,38,1444,0,1608.9215,0,1,0,0,0,7.3833194
76,3,1,0,16,38,1444,0,1391.9854,0,0,1,0,0,7.2384863
76,4,1,0,16,38,1444,0,1479.076,0,0,0,1,0,7.2991729
76,5,1,0,16,38,1444,0,1627.5315,0,0,0,0,1,7.3948197
77,1,1,0,12,29,841,2,2032.9987,1,0,0,0,0,7.6172671
77,2,1,0,12,29,841,2,2279.3044,0,1,0,0,0,7.7316256
77,3,1,0,12,29,841,2,2133.8879,0,0,1,0,0,7.6657009
77,4,1,0,12,29,841,2,2111.7908,0,0,0,1,0,7.6552916
77,5,1,0,12,29,841,2,2411.1565,0,0,0,0,1,7.7878618
78,1,0,0,14,37,1369,2,3452.8376,1,0,0,0,0,8.1469517
78,2,0,0,14,37,1369,2,3508.0515,0,1,0,0,0,8.162816
78,3,0,0,14,37,1369,2,3418.9077,0,0,1,0,0,8.1370764
78,4,0,0,14,37,1369,2,3388.5186,0,0,0,1,0,8.1281481
78,5,0,0,14,37,1369,2,3838.4717,0,0,0,0,1,8.2528296
79,1,0,0,12,58,3364,0,1622.3433,1,0,0,0,0,7.3916268
79,2,0,0,12,58,3364,0,1416.7444,0,1,0,0,0,7.2561169
79,3,0,0,12,58,3364,0,976.83093,0,0,1,0,0,6.8843136
79,4,0,0,12,58,3364,0,1450.074,0,0,0,1,0,7.2793698
79,5,0,0,12,58,3364,0,358.80313,0,0,0,0,1,5.8827739
80,1,1,0,14,30,900,0,5496.8047,1,0,0,0,0,8.6119223
80,2,1,0,14,30,900,0,4427.0967,0,1,0,0,0,8.3954992
80,3,1,0,14,30,900,0,4258.7642,0,0,1,0,0,8.3567343
80,4,0,0,14,30,900,1,4605.5244,0,0,0,1,0,8.4350119
80,5,0,0,14,30,900,1,4805.146,0,0,0,0,1,8.4774427
81,1,0,0,12,55,3025,0,1384.9692,1,0,0,0,0,7.2334332
81,2,1,0,12,55,3025,0,1289.803,0,1,0,0,0,7.1622448
81,3,1,0,12,55,3025,0,1329.6542,0,0,1,0,0,7.1926742
81,4,1,0,12,55,3025,0,1238.058,0,0,0,1,0,7.1212993
81,5,1,0,12,55,3025,0,1228.9277,0,0,0,0,1,7.1138973
82,1,1,0,16,20,400,0,3838.7424,1,0,0,0,0,8.2529001
82,2,1,0,16,20,400,0,2342.8777,0,1,0,0,0,7.7591352
82,3,1,0,16,20,400,0,3846.2729,0,0,1,0,0,8.2548599
82,4,1,0,16,20,400,0,3703.1672,0,0,0,1,0,8.2169437
82,5,1,0,16,20,400,0,2691.7295,0,0,0,0,1,7.8979392
83,1,1,0,9,43,1849,6,830.2041,1,0,0,0,0,6.7216716
83,2,1,0,9,43,1849,6,1319.2778,0,1,0,0,0,7.1848397
83,3,0,0,9,43,1849,5,1287.9519,0,0,1,0,0,7.1608086
83,4,1,0,9,43,1849,3,1132.7332,0,0,0,1,0,7.0323887
83,5,1,0,9,43,1849,3,1252.3018,0,0,0,0,1,7.1327386
84,1,1,0,14,25,625,1,2016.6613,1,0,0,0,0,7.6091986
84,2,1,0,14,25,625,1,1875.2291,0,1,0,0,0,7.5364861
84,3,1,0,14,25,625,1,1747.5624,0,0,1,0,0,7.4659772
84,4,1,0,14,25,625,1,1975.5292,0,0,0,1,0,7.5885916
84,5,1,0,14,25,625,1,1633.7504,0,0,0,0,1,7.3986335
85,1,1,0,12,53,2809,0,4654.7275,1,0,0,0,0,8.4456387
85,2,1,0,12,53,2809,0,3405.0654,0,1,0,0,0,8.1330194
85,3,1,0,12,53,2809,0,2811.3191,0,0,1,0,0,7.9414091
85,4,1,0,12,53,2809,0,3290.9775,0,0,0,1,0,8.0989399
85,5,1,0,12,53,2809,0,2845.5081,0,0,0,0,1,7.9534969
86,1,0,0,7,55,3025,1,808.15521,1,0,0,0,0,6.6947541
86,2,0,0,7,55,3025,1,756.68445,0,1,0,0,0,6.6289463
86,3,0,0,7,55,3025,1,815.52118,0,0,1,0,0,6.7038274
86,4,0,0,7,55,3025,0,858.38654,0,0,0,1,0,6.7550545
86,5,0,0,7,55,3025,0,707.23584,0,0,0,0,1,6.5613642
87,1,0,0,14,29,841,1,2935.6438,1,0,0,0,0,7.9846821
87,2,0,0,14,29,841,1,2414.781,0,1,0,0,0,7.7893639
87,3,0,0,14,29,841,1,6608.4248,0,0,1,0,0,8.7961006
87,4,0,0,14,29,841,1,2472.4407,0,0,0,1,0,7.8129611
87,5,0,0,14,29,841,1,2541.9233,0,0,0,0,1,7.8406763
88,1,1,0,14,22,484,1,1939.2063,1,0,0,0,0,7.570034
88,2,1,0,14,22,484,1,2458.0723,0,1,0,0,0,7.8071327
88,3,1,0,14,22,484,1,1733.8743,0,0,1,0,0,7.4581137
88,4,1,0,14,22,484,1,2682.6357,0,0,0,1,0,7.8945551
88,5,1,0,14,22,484,1,3310.5571,0,0,0,0,1,8.1048717
89,1,0,0,12,31,961,1,2817.4548,1,0,0,0,0,7.9435892
89,2,0,0,12,31,961,1,2773.9805,0,1,0,0,0,7.9280386
89,3,0,0,12,31,961,1,2582.6719,0,0,1,0,0,7.8565798
89,4,0,0,12,31,961,1,2502.499,0,0,0,1,0,7.8250451
89,5,0,0,12,31,961,1,2368.939,0,0,0,0,1,7.7701974
90,1,1,1,12,44,1936,0,1429.6267,1,0,0,0,0,7.2651687
90,2,1,1,12,44,1936,0,1334.0623,0,1,0,0,0,7.1959839
90,3,1,1,12,44,1936,0,2179.3103,0,0,1,0,0,7.6867638
90,4,1,1,12,44,1936,0,1310.8724,0,0,0,1,0,7.1784482
90,5,1,1,12,44,1936,0,1494.1259,0,0,0,0,1,7.3092966
91,1,1,1,15,41,1681,4,2797.8123,1,0,0,0,0,7.9365931
91,2,1,1,15,41,1681,4,1957.2424,0,1,0,0,0,7.5792918
91,3,1,1,15,41,1681,4,2324.8582,0,0,1,0,0,7.7514143
91,4,1,1,15,41,1681,3,1714.8324,0,0,0,1,0,7.4470706
91,5,1,1,15,41,1681,3,3255.0259,0,0,0,0,1,8.0879555
92,1,1,0,15,43,1849,0,3946.3494,1,0,0,0,0,8.2805462
92,2,1,0,15,43,1849,0,3865.3835,0,1,0,0,0,8.2598162
92,3,1,0,15,43,1849,0,3907.3237,0,0,1,0,0,8.2706079
92,4,1,0,15,43,1849,0,4673.106,0,0,0,1,0,8.4495792
92,5,1,0,15,43,1849,0,4111.4038,0,0,0,0,1,8.3215199
93,1,1,0,12,29,841,1,2474.4753,1,0,0,0,0,7.8137836
93,2,1,0,12,29,841,1,1130.7267,0,1,0,0,0,7.0306158
93,3,1,0,12,29,841,1,2363.8274,0,0,1,0,0,7.7680373
93,4,1,0,12,29,841,1,2897.0518,0,0,0,1,0,7.9714489
93,5,1,0,12,29,841,1,2877.856,0,0,0,0,1,7.9648008
94,1,1,0,17,46,2116,1,6763.1396,1,0,0,0,0,8.8192425
94,2,1,0,17,46,2116,1,3152.7888,0,1,0,0,0,8.0560427
94,3,1,0,17,46,2116,1,2377.8511,0,0,1,0,0,7.7739525
94,4,1,0,17,46,2116,0,2754.657,0,0,0,1,0,7.9210482
94,5,1,0,17,46,2116,0,2725.4685,0,0,0,0,1,7.9103956
95,1,1,0,13,31,961,1,2244.3425,1,0,0,0,0,7.7161679
95,2,1,0,13,31,961,1,2516.5247,0,1,0,0,0,7.8306341
95,3,1,0,13,31,961,1,2033.2729,0,0,1,0,0,7.6174021
95,4,1,0,13,31,961,1,1831.0096,0,0,0,1,0,7.5126228
95,5,1,0,13,31,961,1,2181.9307,0,0,0,0,1,7.6879654
96,1,0,0,14,34,1156,3,7422.4028,1,0,0,0,0,8.9122581
96,2,0,0,14,34,1156,3,4258.8779,0,1,0,0,0,8.356761
96,3,0,0,14,34,1156,3,3692.2495,0,0,1,0,0,8.2139912
96,4,0,0,14,34,1156,3,6491.3013,0,0,0,1,0,8.7782183
96,5,0,0,14,34,1156,3,4768.7163,0,0,0,0,1,8.4698324
97,1,1,0,16,32,1024,1,816.87555,1,0,0,0,0,6.7054868
97,2,1,0,16,32,1024,1,804.92737,0,1,0,0,0,6.690752
97,3,1,0,16,32,1024,1,783.22144,0,0,1,0,0,6.6634154
97,4,1,0,16,32,1024,1,775.66803,0,0,0,1,0,6.6537247
97,5,1,0,16,32,1024,1,961.02966,0,0,0,0,1,6.8680053
98,1,1,0,18,38,1444,2,5841.1655,1,0,0,0,0,8.6726856
98,2,0,0,18,38,1444,2,6094.3037,0,1,0,0,0,8.7151098
98,3,0,0,18,38,1444,2,5825.2056,0,0,1,0,0,8.6699495
98,4,1,0,18,38,1444,2,6514.1533,0,0,0,1,0,8.7817326
98,5,1,0,18,38,1444,2,5734.4619,0,0,0,0,1,8.6542492
99,1,0,0,13,36,1296,2,3446.1924,1,0,0,0,0,8.1450253
99,2,0,0,13,36,1296,2,2993.3215,0,1,0,0,0,8.0041389
99,3,1,0,13,36,1296,2,3120.6465,0,0,1,0,0,8.0457954
99,4,1,0,13,36,1296,2,976.37177,0,0,0,1,0,6.8838434
99,5,1,0,13,36,1296,2,2252.4124,0,0,0,0,1,7.7197571
100,1,0,0,17,32,1024,2,1846.6248,1,0,0,0,0,7.5211148
100,2,0,0,17,32,1024,2,4248.7603,0,1,0,0,0,8.3543825
100,3,0,0,17,32,1024,3,3693.4822,0,0,1,0,0,8.214325
100,4,0,0,17,32,1024,3,3697.6655,0,0,0,1,0,8.215457
100,5,0,0,17,32,1024,3,3670.395,0,0,0,0,1,8.2080545
101,1,0,0,18,42,1764,3,2672.9011,1,0,0,0,0,7.8909197
101,2,1,0,18,42,1764,3,2806.4424,0,1,0,0,0,7.9396729
101,3,1,0,18,42,1764,3,2735.1274,0,0,1,0,0,7.9139333
101,4,1,0,18,42,1764,3,2759.2224,0,0,0,1,0,7.9227042
101,5,1,0,18,42,1764,3,2495.0068,0,0,0,0,1,7.8220468
102,1,1,0,12,44,1936,0,3280.7742,1,0,0,0,0,8.0958347
102,2,1,0,12,44,1936,0,1829.1963,0,1,0,0,0,7.511632
102,3,1,0,12,44,1936,0,3211.696,0,0,1,0,0,8.0745544
102,4,1,0,12,44,1936,0,3847.7957,0,0,0,1,0,8.2552557
102,5,1,0,12,44,1936,0,3813.8452,0,0,0,0,1,8.2463932
103,1,1,0,16,37,1369,2,2513.2053,1,0,0,0,0,7.8293142
103,2,1,0,16,37,1369,2,2787.7446,0,1,0,0,0,7.9329882
103,3,1,0,16,37,1369,3,2035.3546,0,0,1,0,0,7.6184254
103,4,1,0,16,37,1369,2,2450.8674,0,0,0,1,0,7.8041973
103,5,1,0,16,37,1369,2,3027.7395,0,0,0,0,1,8.0155716
104,1,0,0,17,33,1089,2,4648.0117,1,0,0,0,0,8.4441948
104,2,1,0,17,33,1089,2,5338.2393,0,1,0,0,0,8.5826511
104,3,1,0,17,33,1089,2,5189.417,0,0,1,0,0,8.5543766
104,4,1,0,17,33,1089,2,4610.2705,0,0,0,1,0,8.4360418
104,5,1,0,17,33,1089,2,4789.7827,0,0,0,0,1,8.4742403
105,1,1,0,18,28,784,0,1323.2236,1,0,0,0,0,7.1878262
105,2,1,0,18,28,784,0,1240.2098,0,1,0,0,0,7.1230359
105,3,1,0,18,28,784,0,1560.2437,0,0,1,0,0,7.3525972
105,4,1,0,18,28,784,0,1114.865,0,0,0,1,0,7.0164886
105,5,1,0,18,28,784,0,915.18707,0,0,0,0,1,6.8191285
106,1,1,0,18,45,2025,0,4822.4165,1,0,0,0,0,8.4810305
106,2,1,0,18,45,2025,0,3649.8669,0,1,0,0,0,8.202446
106,3,1,0,18,45,2025,0,4816.7539,0,0,1,0,0,8.4798555
106,4,1,0,18,45,2025,0,4833.582,0,0,0,1,0,8.4833431
106,5,1,0,18,45,2025,0,4066.4355,0,0,0,0,1,8.3105221
107,1,1,0,12,40,1600,1,3655.9424,1,0,0,0,0,8.2041092
107,2,1,0,12,40,1600,2,2429.8276,0,1,0,0,0,7.7955756
107,3,1,0,12,40,1600,1,4173.5093,0,0,1,0,0,8.3365126
107,4,1,0,12,40,1600,1,3820.5544,0,0,0,1,0,8.2481508
107,5,1,0,12,40,1600,0,5743.3174,0,0,0,0,1,8.6557922
108,1,1,0,16,48,2304,0,3658.5793,1,0,0,0,0,8.2048302
108,2,1,0,16,48,2304,0,1921.7633,0,1,0,0,0,7.5609984
108,3,1,0,16,48,2304,0,2039.3115,0,0,1,0,0,7.6203675
108,4,1,0,16,48,2304,0,1512.5522,0,0,0,1,0,7.3215537
108,5,1,0,16,48,2304,0,3075.2935,0,0,0,0,1,8.0311556
109,1,1,0,12,36,1296,3,6735.1343,1,0,0,0,0,8.815093
109,2,0,0,12,36,1296,3,5879.7402,0,1,0,0,0,8.6792679
109,3,1,0,12,36,1296,3,8158.2222,0,0,1,0,0,9.0067816
109,4,1,0,12,36,1296,3,6949.9844,0,0,0,1,0,8.8464947
109,5,1,0,12,36,1296,3,8085.1367,0,0,0,0,1,8.9977827
110,1,0,0,16,41,1681,2,3326.4028,1,0,0,0,0,8.1096468
110,2,0,0,16,41,1681,2,3475.9783,0,1,0,0,0,8.1536312
110,3,0,0,16,41,1681,2,3586.9231,0,0,1,0,0,8.18505
110,4,0,0,16,41,1681,2,3357.5381,0,0,0,1,0,8.1189632
110,5,0,0,16,41,1681,2,3648.948,0,0,0,0,1,8.2021942
111,1,0,0,13,37,1369,3,2592.9683,1,0,0,0,0,7.8605585
111,2,1,0,13,37,1369,3,2694.9272,0,1,0,0,0,7.8991265
111,3,1,0,13,37,1369,3,2658.8125,0,0,1,0,0,7.8856349
111,4,1,0,13,37,1369,3,3016.4878,0,0,0,1,0,8.0118484
111,5,1,0,13,37,1369,3,2444.3584,0,0,0,0,1,7.801538
112,1,1,0,18,43,1849,2,3898.4316,1,0,0,0,0,8.2683296
112,2,1,0,18,43,1849,2,4554.522,0,1,0,0,0,8.4238758
112,3,1,0,18,43,1849,2,1945.2335,0,0,1,0,0,7.5731373
112,4,1,0,18,43,1849,2,3674.3594,0,0,0,1,0,8.2091341
112,5,1,0,18,43,1849,2,4735.4653,0,0,0,0,1,8.4628353
113,1,0,0,12,25,625,3,3321.6194,1,0,0,0,0,8.1082077
113,2,0,0,12,25,625,3,3866.6665,0,1,0,0,0,8.260148
113,3,0,0,12,25,625,3,3201.9067,0,0,1,0,0,8.0715017
113,4,0,0,12,25,625,3,2060.3674,0,0,0,1,0,7.6306396
113,5,0,0,12,25,625,3,2260.3408,0,0,0,0,1,7.7232709
114,1,0,1,13,46,2116,2,3412.4092,1,0,0,0,0,8.1351738
114,2,1,1,13,46,2116,2,3355.0029,0,1,0,0,0,8.1182079
114,3,1,1,13,46,2116,2,2038.803,0,0,1,0,0,7.6201181
114,4,1,1,13,46,2116,2,1048.7074,0,0,0,1,0,6.9553137
114,5,0,1,13,46,2116,2,1335.4344,0,0,0,0,1,7.1970119
115,1,1,0,12,50,2500,0,308.72427,1,0,0,0,0,5.7324486
115,2,1,0,12,50,2500,0,947.17438,0,1,0,0,0,6.8534832
115,3,1,0,12,50,2500,0,280.35065,0,0,1,0,0,5.6360412
115,4,0,0,12,50,2500,0,259.22177,0,0,0,1,0,5.5576839
115,5,0,0,12,50,2500,0,326.27039,0,0,0,0,1,5.7877264
116,1,1,0,18,47,2209,0,4984.5249,1,0,0,0,0,8.5140934
116,2,1,0,18,47,2209,0,4414.8823,0,1,0,0,0,8.3927364
116,3,1,0,18,47,2209,0,5048.021,0,0,1,0,0,8.5267515
116,4,1,0,18,47,2209,0,4314.0679,0,0,0,1,0,8.3696365
116,5,1,0,18,47,2209,0,4450.23,0,0,0,0,1,8.4007111
117,1,0,0,12,48,2304,0,9120.2783,1,0,0,0,0,9.1182556
117,2,0,0,12,48,2304,0,7041.0547,0,1,0,0,0,8.8595133
117,3,0,0,12,48,2304,0,5688.2085,0,0,1,0,0,8.6461506
117,4,0,0,12,48,2304,0,7484.4209,0,0,0,1,0,8.920579
117,5,0,0,12,48,2304,0,6894.2813,0,0,0,0,1,8.8384476
118,1,0,0,12,54,2916,0,2981.3076,1,0,0,0,0,8.0001173
118,2,0,0,12,54,2916,0,5145.0713,0,1,0,0,0,8.5457945
118,3,0,0,12,54,2916,0,2786.6548,0,0,1,0,0,7.9325972
118,4,0,0,12,54,2916,0,2941.717,0,0,0,1,0,7.9867487
118,5,0,0,12,54,2916,0,2986.6777,0,0,0,0,1,8.0019169
119,1,1,0,9,38,1444,1,1453.7814,1,0,0,0,0,7.2819233
119,2,1,0,9,38,1444,1,641.42584,0,1,0,0,0,6.4636936
119,3,1,0,9,38,1444,1,696.33191,0,0,1,0,0,6.5458264
119,4,1,0,9,38,1444,1,496.91187,0,0,0,1,0,6.2084126
119,5,1,0,9,38,1444,1,648.6944,0,0,0,0,1,6.4749618
120,1,1,0,12,43,1849,1,4954.3408,1,0,0,0,0,8.5080194
120,2,1,0,12,43,1849,0,5185.5137,0,1,0,0,0,8.5536242
120,3,1,0,12,43,1849,0,6171.5601,0,0,1,0,0,8.7277069
120,4,1,0,12,43,1849,0,5333.354,0,0,0,1,0,8.5817356
120,5,1,0,12,43,1849,0,5457.3999,0,0,0,0,1,8.6047277
121,1,1,0,12,38,1444,1,2671.7961,1,0,0,0,0,7.8905063
121,2,1,0,12,38,1444,1,2681.5347,0,1,0,0,0,7.8941445
121,3,1,0,12,38,1444,1,1953.6619,0,0,1,0,0,7.5774608
121,4,1,0,12,38,1444,1,2657.9861,0,0,0,1,0,7.885324
121,5,1,0,12,38,1444,1,2798.6636,0,0,0,0,1,7.9368973
122,1,1,0,16,37,1369,3,5586.5571,1,0,0,0,0,8.6281185
122,2,1,0,16,37,1369,3,5787.4243,0,1,0,0,0,8.6634426
122,3,1,0,16,37,1369,3,5536.2886,0,0,1,0,0,8.6190796
122,4,1,0,16,37,1369,3,5553.7817,0,0,0,1,0,8.6222343
122,5,1,0,16,37,1369,3,5947.5288,0,0,0,0,1,8.690731
123,1,1,0,12,27,729,3,2373.8259,1,0,0,0,0,7.7722583
123,2,1,0,12,27,729,3,2555.8677,0,1,0,0,0,7.8461471
123,3,1,0,12,27,729,3,1824.233,0,0,1,0,0,7.5089149
123,4,1,0,12,27,729,3,387.25949,0,0,0,1,0,5.959095
123,5,1,0,12,27,729,3,100.75996,0,0,0,0,1,4.612741
124,1,0,0,14,40,1600,3,3471.7178,1,0,0,0,0,8.1524048
124,2,0,0,14,40,1600,3,3010.9292,0,1,0,0,0,8.010004
124,3,0,0,14,40,1600,3,3005.6104,0,0,1,0,0,8.0082359
124,4,0,0,14,40,1600,2,3306.2817,0,0,0,1,0,8.1035795
124,5,0,0,14,40,1600,2,3200.2275,0,0,0,0,1,8.0709772
125,1,1,0,12,43,1849,2,2969.3406,1,0,0,0,0,7.9960952
125,2,1,0,12,43,1849,2,3475.5242,0,1,0,0,0,8.1535006
125,3,1,0,12,43,1849,2,3609.1787,0,0,1,0,0,8.1912355
125,4,1,0,12,43,1849,2,3328.8274,0,0,0,1,0,8.1103754
125,5,1,0,12,43,1849,2,3646.8677,0,0,0,0,1,8.2016239
126,1,1,0,12,34,1156,2,1137.6682,1,0,0,0,0,7.036736
126,2,1,0,12,34,1156,2,893.84485,0,1,0,0,0,6.7955322
126,3,1,0,12,34,1156,2,1401.0203,0,0,1,0,0,7.244956
126,4,1,0,12,34,1156,2,1162.7179,0,0,0,1,0,7.0585155
126,5,1,0,12,34,1156,2,1722.255,0,0,0,0,1,7.4513898
127,1,1,0,14,45,2025,0,3158.7537,1,0,0,0,0,8.0579329
127,2,1,0,14,45,2025,0,1454.1509,0,1,0,0,0,7.2821774
127,3,1,0,14,45,2025,0,5624.9956,0,0,1,0,0,8.6349754
127,4,1,0,14,45,2025,0,1483.4645,0,0,0,1,0,7.3021355
127,5,1,0,14,45,2025,0,1837.9684,0,0,0,0,1,7.5164161
128,1,1,0,12,48,2304,0,8548.8467,1,0,0,0,0,9.0535517
128,2,1,0,12,48,2304,0,7909.7769,0,1,0,0,0,8.9758549
128,3,1,0,12,48,2304,0,4018.5081,0,0,1,0,0,8.298666
128,4,1,0,12,48,2304,0,7402.1226,0,0,0,1,0,8.9095221
128,5,1,0,12,48,2304,0,2306.5273,0,0,0,0,1,7.7434983
129,1,1,0,14,30,900,3,1429.532,1,0,0,0,0,7.2651024
129,2,1,0,14,30,900,3,1130.4199,0,1,0,0,0,7.0303445
129,3,1,0,14,30,900,3,1027.9779,0,0,1,0,0,6.935349
129,4,0,0,14,30,900,3,1415.5938,0,0,0,1,0,7.2553043
129,5,0,0,14,30,900,3,1403.1035,0,0,0,0,1,7.2464418
130,1,0,0,16,55,3025,0,8462.499,1,0,0,0,0,9.0433998
130,2,0,0,16,55,3025,0,8352.1748,0,1,0,0,0,9.0302773
130,3,0,0,16,55,3025,0,8139.936,0,0,1,0,0,9.0045376
130,4,0,0,16,55,3025,0,8067.5757,0,0,0,1,0,8.9956083
130,5,0,0,16,55,3025,0,7996.4995,0,0,0,0,1,8.9867592
131,1,1,0,16,37,1369,3,12.694338,1,0,0,0,0,2.5411561
131,2,1,0,16,37,1369,3,18.542479,0,1,0,0,0,2.9200642
131,3,1,0,16,37,1369,3,715.04041,0,0,1,0,0,6.5723391
131,4,1,0,16,37,1369,3,65.350105,0,0,0,1,0,4.179759
131,5,1,0,16,37,1369,4,606.47864,0,0,0,0,1,6.4076695
132,1,1,0,12,54,2916,0,2051.8054,1,0,0,0,0,7.6264753
132,2,1,0,12,54,2916,0,3134.7251,0,1,0,0,0,8.0502968
132,3,1,0,12,54,2916,0,2999.3538,0,0,1,0,0,8.0061522
132,4,0,0,12,54,2916,0,2903.365,0,0,0,1,0,7.9736257
132,5,0,0,12,54,2916,0,2936.4124,0,0,0,0,1,7.9849439
133,1,1,0,13,36,1296,4,3267.5007,1,0,0,0,0,8.0917807
133,2,1,0,13,36,1296,4,3863.6477,0,1,0,0,0,8.259367
133,3,1,0,13,36,1296,4,3759.4609,0,0,1,0,0,8.2320309
133,4,1,0,13,36,1296,4,4232.2363,0,0,0,1,0,8.3504858
133,5,1,0,13,36,1296,4,4022.3884,0,0,0,0,1,8.2996311
134,1,1,0,16,39,1521,2,2462.1663,1,0,0,0,0,7.8087969
134,2,1,0,16,39,1521,2,2124.3811,0,1,0,0,0,7.6612358
134,3,1,0,16,39,1521,2,2363.8284,0,0,1,0,0,7.7680378
134,4,1,0,16,39,1521,2,2371.7295,0,0,0,1,0,7.7713747
134,5,1,0,16,39,1521,2,2477.1316,0,0,0,0,1,7.8148565
135,1,1,0,16,39,1521,2,4309.3516,1,0,0,0,0,8.3685427
135,2,1,0,16,39,1521,2,3972.6458,0,1,0,0,0,8.2871876
135,3,1,0,16,39,1521,2,3907.3274,0,0,1,0,0,8.2706089
135,4,0,0,16,39,1521,2,3866.8694,0,0,0,1,0,8.2602005
135,5,1,0,16,39,1521,2,7973.0913,0,0,0,0,1,8.9838276
136,1,0,0,18,26,676,0,4616.562,1,0,0,0,0,8.4374056
136,2,0,0,18,26,676,0,4046.4392,0,1,0,0,0,8.3055925
136,3,1,0,18,26,676,0,3939.7122,0,0,1,0,0,8.278863
136,4,1,0,18,26,676,0,1955.6443,0,0,0,1,0,7.578475
136,5,1,0,18,26,676,0,3768.708,0,0,0,0,1,8.2344875
137,1,0,0,14,29,841,1,3395.6482,1,0,0,0,0,8.13025
137,2,0,0,14,29,841,1,3265.9897,0,1,0,0,0,8.0913181
137,3,0,0,14,29,841,1,3368.5837,0,0,1,0,0,8.1222477
137,4,0,0,14,29,841,1,3773.1387,0,0,0,1,0,8.2356625
137,5,0,0,14,29,841,1,3491.8999,0,0,0,0,1,8.1582012
138,1,0,0,12,57,3249,0,7943.9014,1,0,0,0,0,8.9801598
138,2,0,0,12,57,3249,0,7927.9092,0,1,0,0,0,8.9781446
138,3,0,0,12,57,3249,0,7926.0044,0,0,1,0,0,8.9779043
138,4,0,0,12,57,3249,0,8101.0825,0,0,0,1,0,8.999753
138,5,0,0,12,57,3249,0,8356.5254,0,0,0,0,1,9.030798
139,1,1,0,12,35,1225,0,3817.3821,1,0,0,0,0,8.2473202
139,2,1,0,12,35,1225,0,2338.8416,0,1,0,0,0,7.757411
139,3,1,0,12,35,1225,0,2352.0083,0,0,1,0,0,7.7630248
139,4,1,0,12,35,1225,0,2169.269,0,0,0,1,0,7.6821456
139,5,1,0,12,35,1225,0,2315.2014,0,0,0,0,1,7.747252
140,1,1,0,13,56,3136,1,4142.5796,1,0,0,0,0,8.3290739
140,2,0,0,13,56,3136,1,5426.2148,0,1,0,0,0,8.5989971
140,3,0,0,13,56,3136,1,4396.8062,0,0,1,0,0,8.3886337
140,4,1,0,13,56,3136,1,7482.7725,0,0,0,1,0,8.9203587
140,5,0,0,13,56,3136,1,7620.7212,0,0,0,0,1,8.9386263
141,1,1,0,12,27,729,2,1456.052,1,0,0,0,0,7.283484
141,2,1,0,12,27,729,2,1872.6039,0,1,0,0,0,7.5350852
141,3,1,0,12,27,729,2,1629.5979,0,0,1,0,0,7.3960886
141,4,1,0,12,27,729,2,1642.4495,0,0,0,1,0,7.403944
141,5,1,0,12,27,729,2,1623.2239,0,0,0,0,1,7.3921695
142,1,1,0,12,42,1764,1,2297.4617,1,0,0,0,0,7.7395601
142,2,1,0,12,42,1764,1,2394.6584,0,1,0,0,0,7.7809958
142,3,1,0,12,42,1764,1,2092.6697,0,0,1,0,0,7.6461959
142,4,1,0,12,42,1764,1,2060.3684,0,0,0,1,0,7.63064
142,5,1,0,12,42,1764,1,3023.4028,0,0,0,0,1,8.0141382
143,1,1,0,16,55,3025,0,3364.333,1,0,0,0,0,8.120985
143,2,1,0,16,55,3025,0,3117.532,0,1,0,0,0,8.0447969
143,3,1,0,16,55,3025,0,4139.3213,0,0,1,0,0,8.3282871
143,4,1,0,16,55,3025,0,5285.7617,0,0,0,1,0,8.572772
143,5,1,0,16,55,3025,0,775.01477,0,0,0,0,1,6.6528821
144,1,0,0,12,18,324,1,1618.517,1,0,0,0,0,7.3892655
144,2,0,0,12,18,324,1,1597.4166,0,1,0,0,0,7.376143
144,3,0,0,12,18,324,1,1648.4022,0,0,1,0,0,7.4075618
144,4,0,0,12,18,324,1,1542.9863,0,0,0,1,0,7.341475
144,5,0,0,12,18,324,1,1943.2273,0,0,0,0,1,7.5721054
145,1,1,0,13,33,1089,2,2051.8044,1,0,0,0,0,7.6264749
145,2,1,0,13,33,1089,2,2023.2186,0,1,0,0,0,7.6124449
145,3,1,0,13,33,1089,2,1969.8561,0,0,1,0,0,7.5857158
145,4,1,0,13,33,1089,2,1942.0499,0,0,0,1,0,7.5714993
